#name, Beyla, Bo, Bombali, Bomi, Conakry, Coyah, Dalaba, Dubreka, Faranah, Forecariah, Gbarpolu, GrandBassa, GrandCapeMount, Gueckedou, Kailahun, Kambia, Kankan, Kenema, Kerouane, Kindia, Kissidougou, Koinadugu, Kono, Kouroussa, Lofa, Macenta, Margibi, Montserrado, Moyamba, Nimba, Nzerekore, PortLoko, Pujehun, Siguiri, Sinoe, Tonkolili, WesternRural, WesternUrban
EBOV|EM_080165|KR817238|SLE|Kailahun|2014-06-26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM121|KM233044|SLE|Kailahun|2014-06-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|LIBR10156|KT725352|LBR|GrandBassa|2014-09-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|G4325.1|KR105234|SLE|Kenema|2014-07-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|J0060|KP759726|SLE|WesternUrban|2014-10-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EBOV|1149|KR534582|GIN|Conakry|2014-09-27, 1.5328819826490196e-05, 4.134723926813149e-05, 0.00011582521767148415, 1.5331147557704976e-05, 8.7712392231859e-05, 1.4981709224982217e-05, 2.233021579798115e-05, 1.5325203888901357e-05, 3.55619429470005e-05, 1.5607748265878984e-05, 2.2334993045622685e-05, 3.537036386507127e-05, 1.506140128271254e-05, 7.032325416808917e-05, 0.9981819066471868, 0.00011126695057635122, 1.54082630674492e-05, 0.0001285381415299081, 2.955843655126194e-05, 1.5436796722683893e-05, 2.1542871570347887e-05, 2.909273917646594e-05, 3.324169199253239e-05, 1.5334009526035823e-05, 5.7791904773724755e-05, 8.964380228002877e-05, 4.7006763987298063e-05, 6.694235275354638e-05, 3.768801656494785e-05, 2.2325909714422886e-05, 4.1154429470417494e-05, 0.00013680609940675752, 4.118168091341359e-05, 2.248881984032618e-05, 1.5334114360484565e-05, 4.7280490951327804e-05, 0.00012373075304001428, 0.00014685666500156754
EBOV|G5743.1|KR105323|SLE|Kono|2014-09-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|14795_EMLK|KU296737|SLE|Kambia|2015-04-25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|12705_EMLH|KU296490|SLE|WesternUrban|2015-03-29, 1.5328819826490196e-05, 4.134723926813149e-05, 0.00011582521767148415, 1.5331147557704976e-05, 8.7712392231859e-05, 1.4981709224982217e-05, 2.233021579798115e-05, 1.5325203888901357e-05, 3.55619429470005e-05, 1.5607748265878984e-05, 2.2334993045622685e-05, 3.537036386507127e-05, 1.506140128271254e-05, 7.032325416808917e-05, 0.9981819066471868, 0.00011126695057635122, 1.54082630674492e-05, 0.0001285381415299081, 2.955843655126194e-05, 1.5436796722683893e-05, 2.1542871570347887e-05, 2.909273917646594e-05, 3.324169199253239e-05, 1.5334009526035823e-05, 5.7791904773724755e-05, 8.964380228002877e-05, 4.7006763987298063e-05, 6.694235275354638e-05, 3.768801656494785e-05, 2.2325909714422886e-05, 4.1154429470417494e-05, 0.00013680609940675752, 4.118168091341359e-05, 2.248881984032618e-05, 1.5334114360484565e-05, 4.7280490951327804e-05, 0.00012373075304001428, 0.00014685666500156754
EBOV|PL7820|KU296804|SLE|PortLoko|2015-06-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|MK0392|KU296691|SLE|Bombali|2014-12-22, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|15686_EMLK|KU296555|SLE|Kambia|2015-06-30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|19521_EMLK|KU296306|SLE|Kambia|2015-07-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|J0169|KP759706|SLE|WesternUrban|2014-11-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EBOV|EM_074439|KR817119|GIN|Nzerekore|2014-08-01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|MK0431|KU296621|SLE|Bombali|2014-12-23, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|MK0367|KU296770|SLE|Bombali|2014-12-21, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|PL4864|KU296437|SLE|Kambia|2015-03-16, 1.5328819826490196e-05, 4.134723926813149e-05, 0.00011582521767148415, 1.5331147557704976e-05, 8.7712392231859e-05, 1.4981709224982217e-05, 2.233021579798115e-05, 1.5325203888901357e-05, 3.55619429470005e-05, 1.5607748265878984e-05, 2.2334993045622685e-05, 3.537036386507127e-05, 1.506140128271254e-05, 7.032325416808917e-05, 0.9981819066471868, 0.00011126695057635122, 1.54082630674492e-05, 0.0001285381415299081, 2.955843655126194e-05, 1.5436796722683893e-05, 2.1542871570347887e-05, 2.909273917646594e-05, 3.324169199253239e-05, 1.5334009526035823e-05, 5.7791904773724755e-05, 8.964380228002877e-05, 4.7006763987298063e-05, 6.694235275354638e-05, 3.768801656494785e-05, 2.2325909714422886e-05, 4.1154429470417494e-05, 0.00013680609940675752, 4.118168091341359e-05, 2.248881984032618e-05, 1.5334114360484565e-05, 4.7280490951327804e-05, 0.00012373075304001428, 0.00014685666500156754
EBOV|EM_076769|KR817155|GIN|Kerouane|2014-11-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|G3822|KM233096|SLE|Kailahun|2014-06-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_080011|KR817229|SLE|Kailahun|2014-06-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_074391|KR817114|LBR|Lofa|2014-07-26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_076610|KR817153|GIN|Nzerekore|2014-11-03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|G3787|KM233074|SLE|Kailahun|2014-06-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|G3838.2|KR105200|SLE|Kailahun|2014-06-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|20143018|KR653272|SLE|WesternUrban|2014-10-26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EBOV|J0128|KP759677|SLE|WesternUrban|2014-10-31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EBOV|EM_074351|KR817110|LBR|Lofa|2014-07-22, 1.5328819826490196e-05, 4.134723926813149e-05, 0.00011582521767148415, 1.5331147557704976e-05, 8.7712392231859e-05, 1.4981709224982217e-05, 2.233021579798115e-05, 1.5325203888901357e-05, 3.55619429470005e-05, 1.5607748265878984e-05, 2.2334993045622685e-05, 3.537036386507127e-05, 1.506140128271254e-05, 7.032325416808917e-05, 0.9981819066471868, 0.00011126695057635122, 1.54082630674492e-05, 0.0001285381415299081, 2.955843655126194e-05, 1.5436796722683893e-05, 2.1542871570347887e-05, 2.909273917646594e-05, 3.324169199253239e-05, 1.5334009526035823e-05, 5.7791904773724755e-05, 8.964380228002877e-05, 4.7006763987298063e-05, 6.694235275354638e-05, 3.768801656494785e-05, 2.2325909714422886e-05, 4.1154429470417494e-05, 0.00013680609940675752, 4.118168091341359e-05, 2.248881984032618e-05, 1.5334114360484565e-05, 4.7280490951327804e-05, 0.00012373075304001428, 0.00014685666500156754
EBOV|J0099|KP759764|SLE|Kambia|2014-10-28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_000968|KR817085|GIN|Macenta|2014-10-01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|1081|KR534532|GIN|Conakry|2014-09-22, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|LIBR10106|KT725337|LBR|Nimba|2014-08-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_000015|KR817067|GIN|Macenta|2014-09-01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|653|KR534514|GIN|Conakry|2014-08-15, 1.5328819826490196e-05, 4.134723926813149e-05, 0.00011582521767148415, 1.5331147557704976e-05, 8.7712392231859e-05, 1.4981709224982217e-05, 2.233021579798115e-05, 1.5325203888901357e-05, 3.55619429470005e-05, 1.5607748265878984e-05, 2.2334993045622685e-05, 3.537036386507127e-05, 1.506140128271254e-05, 7.032325416808917e-05, 0.9981819066471868, 0.00011126695057635122, 1.54082630674492e-05, 0.0001285381415299081, 2.955843655126194e-05, 1.5436796722683893e-05, 2.1542871570347887e-05, 2.909273917646594e-05, 3.324169199253239e-05, 1.5334009526035823e-05, 5.7791904773724755e-05, 8.964380228002877e-05, 4.7006763987298063e-05, 6.694235275354638e-05, 3.768801656494785e-05, 2.2325909714422886e-05, 4.1154429470417494e-05, 0.00013680609940675752, 4.118168091341359e-05, 2.248881984032618e-05, 1.5334114360484565e-05, 4.7280490951327804e-05, 0.00012373075304001428, 0.00014685666500156754
EBOV|J0117|KP759665|SLE|WesternRural|2014-10-31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EBOV|J0058|KP759724|SLE|PortLoko|2014-10-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|G4255.1|KR105226|SLE|Kailahun|2014-07-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_079983|KR817227|SLE|Kailahun|2014-06-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|20143550|KR653228|SLE|Bombali|2014-11-01, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|G4236.1|KR105221|SLE|Kailahun|2014-07-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|J0022|KP759757|SLE|Bombali|2014-09-25, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|20140134|KR653227|SLE|Bombali|2014-08-26, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|20142260|KR653262|SLE|Bombali|2014-10-14, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM124|KM233045|SLE|Kailahun|2014-06-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|J0124|KP759673|SLE|WesternArea|2014-11-02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EBOV|PL7605|KU296486|SLE|PortLoko|2015-06-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|PL4872|KU296419|SLE|Kambia|2015-03-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|75711_EMLH|KU296596|SLE|WesternUrban|2015-01-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EBOV|15543_EMLK|KU296666|SLE|Kambia|2015-06-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|J0073|KP759738|SLE|PortLoko|2014-10-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|G4419.1|KR105249|SLE|Kenema|2014-07-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|G3795|KM233077|SLE|Kailahun|2014-06-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_000219|KR817073|GIN|Macenta|2014-09-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|J0161|KP759701|SLE|WesternUrban|2014-11-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EBOV|G3782|KM233072|SLE|Kailahun|2014-06-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
