#name, Beyla, Bo, Bombali, Bomi, Conakry, Coyah, Dalaba, Dubreka, Faranah, Forecariah, Gbarpolu, GrandBassa, GrandCapeMount, Gueckedou, Kailahun, Kambia, Kankan, Kenema, Kerouane, Kindia, Kissidougou, Koinadugu, Kono, Kouroussa, Lofa, Macenta, Margibi, Montserrado, Moyamba, Nimba, Nzerekore, PortLoko, Pujehun, Siguiri, Sinoe, Tonkolili, WesternRural, WesternUrban
EBOV|EM_079517|KR817198|GIN|Gueckedou|2014-04-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|Gueckedou-C05|KJ660348|GIN|Gueckedou|2014-03-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_079549|KR817200|GIN|Gueckedou|2014-04-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000090, 3.826385167253776e-09, 3.6417344309246242e-09, 1.7909403405916737e-09, 3.8224215902458025e-09, 2.6340529936523907e-09, 1.0643456832207428e-08, 3.821894275783269e-09, 3.833395662481735e-09, 1.205058654348198e-08, 3.6609570538908475e-09, 3.867588800825139e-09, 3.910414317066302e-09, 3.82118967370514e-09, 0.9999996681543258, 7.561174704441359e-08, 2.912213933163676e-09, 3.938198908762344e-09, 3.263061410142654e-09, 2.81921904848443e-08, 3.924580021373282e-09, 2.9175830650911493e-08, 3.7186779136498867e-09, 3.4036042059144967e-09, 3.9177172639543954e-09, 1.1183879818787777e-08, 5.3488487131187856e-08, 3.807777405298132e-09, 3.5149739509050914e-09, 3.593483905493629e-09, 3.854239356245015e-09, 3.8378844978595186e-09, 1.9118178092507994e-09, 3.78894337182642e-09, 1.2490650538793312e-08, 3.818802301028513e-09, 3.6912114085086728e-09, 1.6692379336544382e-09, 1.8114451583629764e-09
NODE_0000091, 3.1390434016269983e-10, 2.976100842492713e-10, 1.4532679498732472e-10, 3.135452708302736e-10, 2.0937699564759152e-10, 9.297678983985963e-10, 3.1349752106888136e-10, 3.1453960100666455e-10, 1.0478314365057884e-09, 3.002559029812697e-10, 3.1723478124941547e-10, 3.206266472456096e-10, 3.1343371706871076e-10, 0.9999999701046897, 7.5432895713449e-09, 2.365411587517432e-10, 3.2143265600367545e-10, 2.6267835370446474e-10, 2.5665207478804892e-09, 3.2176532267311315e-10, 2.6504161962432782e-09, 3.0472201740066936e-10, 2.785583547811905e-10, 3.2135399495798346e-10, 9.693299025177227e-10, 5.013822143206807e-09, 3.1111819961897254e-10, 2.8355292611568024e-10, 2.9390282759670007e-10, 3.161847059084609e-10, 3.129770945314986e-10, 1.5415679468397472e-10, 3.1011969752166743e-10, 1.0899986725183818e-09, 3.132174764200602e-10, 3.027495497925246e-10, 1.3586495895279302e-10, 1.4408606383948691e-10
EBOV|EM_079413|KR817184|GIN|Gueckedou|2014-03-31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_079497|KR817196|GIN|Gueckedou|2014-04-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000092, 9.609098806655929e-08, 9.173997579137194e-08, 4.525562008939159e-08, 9.59975597015373e-08, 6.778686593682471e-08, 2.5785150241029216e-07, 9.598512646711837e-08, 9.625620930652978e-08, 2.9290799754807397e-07, 9.19474657265698e-08, 9.713508520543932e-08, 9.822838812719752e-08, 9.596851315739205e-08, 0.999992045116327, 1.7158133758375587e-06, 7.36001455137806e-08, 9.927706828301956e-08, 8.319205760933225e-08, 6.694073545974866e-07, 9.860722923644696e-08, 6.941104627106725e-07, 9.34483225902992e-08, 8.558792868441459e-08, 9.839375381303624e-08, 2.7266247187224507e-07, 1.2541661164922774e-06, 9.590774085505637e-08, 8.939670626230842e-08, 9.043909490416323e-08, 9.679129985014518e-08, 9.685319908619456e-08, 4.852430071941177e-08, 9.532251166626398e-08, 3.030940104986269e-07, 9.591223245744732e-08, 9.270057291520768e-08, 4.209700530288497e-08, 4.642741378991637e-08
EBOV|EM_079750|KR817213|GIN|Gueckedou|2014-05-21, 0.003819539343713687, 0.0036464236200623875, 0.002088370427884931, 0.003820934372978591, 0.0029150304474257396, 0.004923019929784287, 0.003821117120728973, 0.003817074650214995, 0.005693611948879875, 0.003672169983813827, 0.003868270648344768, 0.003935216110540139, 0.0038213616789366544, 0.8438319768223762, 0.007852440784433376, 0.003223050439233167, 0.004012914764286576, 0.003367582450071368, 0.007516636013523003, 0.0039157135122276174, 0.007722096609395277, 0.0037696721972087636, 0.003518268234313503, 0.003915671325657218, 0.00520633600864545, 0.009594594740597514, 0.003876361437165656, 0.0037609180815253783, 0.0036536997567770935, 0.0038485253448457893, 0.0038292950417530757, 0.002334156093920071, 0.0038023411549698767, 0.005755289516224672, 0.0038222038412954102, 0.0037125135072006896, 0.0018849241137836616, 0.0024306779252608116
EBOV|EM_079775|KR817216|GIN|Gueckedou|2014-05-24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000093, 6.055644954761794e-11, 5.7333019112887124e-11, 2.4027069200656863e-11, 6.041430350407819e-11, 3.751949349085888e-11, 2.432208423407448e-10, 6.03954582916459e-11, 6.080830003231576e-11, 2.7132750703210916e-10, 5.7576038737455e-11, 6.112634758760528e-11, 6.146974510222583e-11, 6.037032238707561e-11, 0.999999963440074, 3.3494585901081194e-09, 4.151515165860405e-11, 6.122414504849755e-11, 4.970057431656497e-11, 8.466969873334209e-10, 6.219963386015922e-11, 8.829579616255219e-10, 5.796928734929447e-11, 5.193741043160456e-11, 6.199245461113379e-11, 2.542597912384056e-10, 1.920693599568927e-09, 8.409797391302446e-11, 5.2114051716909133e-11, 5.5761560836919946e-11, 6.105435495993451e-11, 6.072745102002699e-11, 2.463980687441449e-11, 5.964248666807971e-11, 2.7242474760184537e-08, 6.028477098422482e-11, 5.790782424969205e-11, 2.302507677488323e-11, 2.144513313463292e-11
EBOV|EM_079914|KR817225|GIN|Gueckedou|2014-06-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_079913|KR817224|GIN|Gueckedou|2014-06-09, 5.812216764669186e-05, 5.5330913773450454e-05, 3.161409948428637e-05, 5.8140279497111974e-05, 4.339710238959486e-05, 7.719081302766887e-05, 5.81426469190671e-05, 5.8090168313235075e-05, 8.90141592930228e-05, 5.5874415752154486e-05, 5.8858914404102646e-05, 5.9868752650715146e-05, 5.8145815633194664e-05, 0.9975904479392435, 0.00012953476768302953, 4.87775372019786e-05, 6.085785517560845e-05, 5.055017424575175e-05, 0.00011972451572046717, 5.9558142104546644e-05, 0.00012277596977999252, 5.733130939648756e-05, 5.3478311937941323e-05, 5.9580223540371315e-05, 8.116761538947574e-05, 0.00015421664930859546, 5.883180056208497e-05, 5.658597502384499e-05, 5.5491467445273333e-05, 5.8562853326045275e-05, 5.801189951896688e-05, 3.5197762740714415e-05, 5.776655639039628e-05, 9.018868556957099e-05, 5.815675134392386e-05, 5.649238608801159e-05, 2.8582841910892475e-05, 3.633976056824395e-05
EBOV|EM_079911|KR817222|GIN|Gueckedou|2014-06-09, 5.812216764669186e-05, 5.5330913773450454e-05, 3.161409948428637e-05, 5.8140279497111974e-05, 4.339710238959486e-05, 7.719081302766887e-05, 5.81426469190671e-05, 5.8090168313235075e-05, 8.90141592930228e-05, 5.5874415752154486e-05, 5.8858914404102646e-05, 5.9868752650715146e-05, 5.8145815633194664e-05, 0.9975904479392435, 0.00012953476768302953, 4.87775372019786e-05, 6.085785517560845e-05, 5.055017424575175e-05, 0.00011972451572046717, 5.9558142104546644e-05, 0.00012277596977999252, 5.733130939648756e-05, 5.3478311937941323e-05, 5.9580223540371315e-05, 8.116761538947574e-05, 0.00015421664930859546, 5.883180056208497e-05, 5.658597502384499e-05, 5.5491467445273333e-05, 5.8562853326045275e-05, 5.801189951896688e-05, 3.5197762740714415e-05, 5.776655639039628e-05, 9.018868556957099e-05, 5.815675134392386e-05, 5.649238608801159e-05, 2.8582841910892475e-05, 3.633976056824395e-05
EBOV|EM_080063|KR817230|GIN|Gueckedou|2014-06-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_080141|KR817237|GIN|Gueckedou|2014-06-25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000094, 0.0013247895864120474, 0.0012572155710534366, 0.0006586519059762654, 0.0013243713567611141, 0.00093874168601902, 0.0017111391247877435, 0.0013243153291193398, 0.001325527128538222, 0.001965990316730094, 0.001268557769397966, 0.0013410913761181906, 0.0013609633723015346, 0.0013242415498439764, 0.6574969861656084, 0.0025831614755620954, 0.0010535886360285422, 0.0013773961316436245, 0.0011301624860905973, 0.0026344692317374916, 0.0013593424522950742, 0.00271440402841388, 0.0012968634453039039, 0.001195439493351254, 0.001358696299396089, 0.0017985029283832576, 0.0033162764540976227, 0.001921584879110239, 0.0012516750644263636, 0.0012517733096766158, 0.0013359575000471474, 0.0013231994875375812, 0.0007207149392260758, 0.0013134435996718227, 0.2905169943627536, 0.0013239884526493495, 0.0012811804906613165, 0.0006027049052645198, 0.0007158977080047696
EBOV|517|KR534509|GIN|Siguiri|2014-07-24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
EBOV|531|KR534510|GIN|Kouroussa|2014-07-27, 0.0013808817977151151, 0.0013106772961141645, 0.00068917876398481, 0.0013804847879179025, 0.0009812115811111321, 0.0017763950767251135, 0.0013804315431568492, 0.0013815818301750812, 0.002041533664754892, 0.001322460940801814, 0.0013979088943858247, 0.0014187762048544009, 0.0013803615008450198, 0.6559422690312524, 0.0026743823253902775, 0.0011008221343161671, 0.0014363211027414243, 0.0011793093229970288, 0.0027286611109671433, 0.0014168562494516579, 0.002811133789277328, 0.0013522199449897943, 0.0012470676331014893, 0.001416218723468064, 0.00186743579235755, 0.0034322504619953716, 0.0019859854826883684, 0.0013067668985845655, 0.001305375457542694, 0.001392496791769224, 0.001379344761369645, 0.0007548470331184401, 0.0013692515121498776, 0.28996163710238465, 0.0013801211982027472, 0.0013356813020636421, 0.0006302387145593693, 0.0007514222407192424
NODE_0000095, 4.662131754662306e-07, 4.382787220153599e-07, 2.2441872930006178e-07, 4.658537302514203e-07, 7.058367012424194e-07, 2.097968127169548e-05, 4.6580590170098395e-07, 4.6684782101688117e-07, 1.0252467991097704e-06, 4.468013402526578e-07, 4.676293216530326e-07, 4.772019334174486e-07, 4.657420669312463e-07, 0.9999528060601002, 3.2632555753452786e-06, 4.551660848430905e-07, 4.783558276110945e-07, 4.014650159078246e-07, 2.374129164880179e-06, 6.437652426720839e-07, 1.9065360821005632e-06, 4.5055223318314766e-07, 4.1328077649558237e-07, 4.737646779667194e-07, 9.505608239535744e-07, 2.92622204663304e-06, 4.64379690307728e-07, 4.256377759505291e-07, 4.345318241987219e-07, 4.6584227316657944e-07, 4.6095366251848306e-07, 2.423201312951896e-07, 4.5744261970237764e-07, 1.0594059374880392e-06, 4.6552559108250065e-07, 4.463149079167541e-07, 2.0815347035512524e-07, 2.3082095004854058e-07
NODE_0000096, 2.9344839190266716e-14, 2.7269223139271046e-14, 1.0001428243451044e-14, 2.923856958047621e-14, 5.765252708819164e-14, 2.1487224447576313e-12, 2.922452923988645e-14, 2.953342116077875e-14, 2.999585044958203e-13, 2.7774041343154648e-14, 2.9392320794678174e-14, 2.959886524805229e-14, 2.920574612955129e-14, 0.9999999984227277, 3.496120264956785e-12, 2.166957728154139e-14, 2.885244527167284e-14, 2.2855127254444116e-14, 5.445686274897965e-13, 3.789477168517044e-14, 5.811164657586372e-10, 2.750799015029481e-14, 2.415687783006058e-14, 2.9841144255960295e-14, 2.520383911500422e-13, 9.884693931139996e-10, 2.801176283773934e-14, 2.293062377624012e-14, 2.6264948747802004e-14, 2.9371097685206106e-14, 5.690209371906504e-14, 9.826529750221499e-15, 2.845911327865538e-14, 1.479541199770772e-13, 2.9141906632261117e-14, 2.7678900246560985e-14, 9.877204191742491e-15, 7.690151038248247e-15
EBOV|EM_079578|KR817201|GIN|Gueckedou|2014-04-18, 0.014105280241202773, 0.013550832315517977, 0.007856054073706067, 0.014112966213212664, 0.011317966389827913, 0.016423441535029788, 0.014113977291831354, 0.014091702963004068, 0.019152958401716217, 0.013567520469820415, 0.014288565033410389, 0.01454743301649947, 0.014115329913345005, 0.449149621309163, 0.02176572166851575, 0.012101173543795968, 0.014950004343137011, 0.012819032032574451, 0.023636108241441137, 0.014475005667114392, 0.024404212356099846, 0.01394615768773247, 0.013042682061451495, 0.014462689992136174, 0.017622997948361356, 0.029096255326258424, 0.014413513698213653, 0.014271735941924178, 0.013559925891485775, 0.014212424260240573, 0.014286470244486272, 0.008873760912722656, 0.014094452865230256, 0.019238912125454387, 0.014119968923345834, 0.013714107303883982, 0.007055887149764946, 0.00944315064734184
EBOV|EM_079404|KR817179|GIN|Gueckedou|2014-03-28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_079464|KR817195|GIN|Macenta|2014-04-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_079405|KR817180|GIN|Gueckedou|2014-03-28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_079444|KR817193|GIN|Kissidougou|2014-04-02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000097, 2.772829930811605e-08, 2.6419787681789785e-08, 1.3006534134528218e-08, 2.7700203662057983e-08, 1.925958645615022e-08, 7.613585966624572e-08, 2.769646545025895e-08, 2.7777989907375444e-08, 8.630030731931313e-08, 2.653050215962888e-08, 2.8027904404087778e-08, 2.8339700769305443e-08, 2.7691470427012427e-08, 0.99999763756277, 5.2707214991114e-07, 2.1151436108648812e-08, 2.8577087038434262e-08, 2.3775970626583627e-08, 2.0010752448072452e-07, 2.844512306473513e-08, 2.072403166055022e-07, 2.6954333927441558e-08, 2.467642138340399e-08, 2.8391212583558314e-08, 8.017503109917168e-08, 3.7767361762836717e-07, 2.7622377451718097e-08, 2.5588444985250807e-08, 2.6060910218091342e-08, 2.793026669338498e-08, 2.7859844345111804e-08, 1.3906310826538004e-08, 2.7474770588056027e-08, 8.937841852612713e-08, 2.7674546976370043e-08, 2.6749236732182816e-08, 1.211398040356919e-08, 1.3223286628770936e-08
EBOV|EM_079622|KR817203|GIN|Gueckedou|2014-04-28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000098, 7.271137780355617e-14, 6.907222334569041e-14, 2.9203660966733743e-14, 7.253615029146454e-14, 4.558982840539208e-14, 4.3014495165296794e-13, 7.251291207917512e-14, 7.302193341178513e-14, 4.773506225520722e-13, 6.92341131248458e-14, 7.335298872145711e-14, 7.371443854337298e-14, 7.248186167477986e-14, 0.9999999999736366, 1.318292099749936e-11, 5.003699327959295e-14, 7.341675953037985e-14, 6.032902936299635e-14, 1.95801552875677e-12, 7.462714039029001e-14, 2.0423972538017163e-12, 6.960313996839118e-14, 6.249143884542507e-14, 7.43558353857041e-14, 4.5009457348663325e-13, 5.482723362936716e-12, 7.102984931099057e-14, 6.262290908153207e-14, 6.709681620641562e-14, 7.321861059478932e-14, 7.309564383930963e-14, 2.982542386869375e-14, 7.166753192876168e-14, 5.069056051185106e-13, 7.237646677600643e-14, 6.961739127050564e-14, 2.8085324077064875e-14, 2.5813453196785098e-14
EBOV|EM_079702|KR817210|GIN|Gueckedou|2014-05-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
